,Ländergruppierungen,GES,ALT,Value
3578,EU-28 (bis 31.01.2020),GESW,52,40900
3579,EU-28 (bis 31.01.2020),GESW,53,39830
3580,EU-28 (bis 31.01.2020),GESW,54,38025
3581,EU-28 (bis 31.01.2020),GESW,55,36585
3582,EU-28 (bis 31.01.2020),GESW,56,35780
3583,EU-28 (bis 31.01.2020),GESW,57,33560
3584,EU-28 (bis 31.01.2020),GESW,58,29255
3585,EU-28 (bis 31.01.2020),GESW,59,27525
3586,EU-28 (bis 31.01.2020),GESW,60,26480
3587,EU-28 (bis 31.01.2020),GESW,61,24440
3588,EU-28 (bis 31.01.2020),GESW,62,23190
3589,EU-28 (bis 31.01.2020),GESW,63,21880
3590,EU-28 (bis 31.01.2020),GESW,64,21040
3591,EU-28 (bis 31.01.2020),GESW,65,19905
3592,EU-28 (bis 31.01.2020),GESW,66,18610
3593,EU-28 (bis 31.01.2020),GESW,67,17710
3594,EU-28 (bis 31.01.2020),GESW,68,17365
3595,EU-28 (bis 31.01.2020),GESW,69,17125
3596,EU-28 (bis 31.01.2020),GESW,70,16795
3597,EU-28 (bis 31.01.2020),GESW,71,16015
3598,EU-28 (bis 31.01.2020),GESW,72,16480
3599,EU-28 (bis 31.01.2020),GESW,73,15510
3600,EU-28 (bis 31.01.2020),GESW,74,15220
3601,EU-28 (bis 31.01.2020),GESW,75,14280
3602,EU-28 (bis 31.01.2020),GESW,76,13060
3603,EU-28 (bis 31.01.2020),GESW,77,12170
3604,EU-28 (bis 31.01.2020),GESW,78,10750
3605,EU-28 (bis 31.01.2020),GESW,79,8450
3606,EU-28 (bis 31.01.2020),GESW,80,8080
3607,EU-28 (bis 31.01.2020),GESW,81,7090
3608,EU-28 (bis 31.01.2020),GESW,82,6385
3609,EU-28 (bis 31.01.2020),GESW,83,5620
3610,EU-28 (bis 31.01.2020),GESW,84,5460
3611,EU-28 (bis 31.01.2020),GESW,85,27230
3612,EWG-6 (bis 31.12.1972),GESM,0,1220
3613,EWG-6 (bis 31.12.1972),GESM,1,1760
3614,EWG-6 (bis 31.12.1972),GESM,2,2070
3615,EWG-6 (bis 31.12.1972),GESM,3,2230
3616,EWG-6 (bis 31.12.1972),GESM,4,2215
3617,EWG-6 (bis 31.12.1972),GESM,5,2295
3618,EWG-6 (bis 31.12.1972),GESM,6,2510
3619,EWG-6 (bis 31.12.1972),GESM,7,2505
3620,EWG-6 (bis 31.12.1972),GESM,8,2555
3621,EWG-6 (bis 31.12.1972),GESM,9,2545
3622,EWG-6 (bis 31.12.1972),GESM,10,2480
3623,EWG-6 (bis 31.12.1972),GESM,11,2425
3624,EWG-6 (bis 31.12.1972),GESM,12,2495
3625,EWG-6 (bis 31.12.1972),GESM,13,2410
3626,EWG-6 (bis 31.12.1972),GESM,14,2425
3627,EWG-6 (bis 31.12.1972),GESM,15,2440
3628,EWG-6 (bis 31.12.1972),GESM,16,2565
3629,EWG-6 (bis 31.12.1972),GESM,17,2500
3630,EWG-6 (bis 31.12.1972),GESM,18,2620
3631,EWG-6 (bis 31.12.1972),GESM,19,2945
3632,EWG-6 (bis 31.12.1972),GESM,20,3805
3633,EWG-6 (bis 31.12.1972),GESM,21,4340
3634,EWG-6 (bis 31.12.1972),GESM,22,4795
3635,EWG-6 (bis 31.12.1972),GESM,23,5575
3636,EWG-6 (bis 31.12.1972),GESM,24,6185
3637,EWG-6 (bis 31.12.1972),GESM,25,7450
3638,EWG-6 (bis 31.12.1972),GESM,26,7740
3639,EWG-6 (bis 31.12.1972),GESM,27,8435
3640,EWG-6 (bis 31.12.1972),GESM,28,8505
3641,EWG-6 (bis 31.12.1972),GESM,29,8625
3642,EWG-6 (bis 31.12.1972),GESM,30,8910
3643,EWG-6 (bis 31.12.1972),GESM,31,9355
3644,EWG-6 (bis 31.12.1972),GESM,32,10030
3645,EWG-6 (bis 31.12.1972),GESM,33,9795
3646,EWG-6 (bis 31.12.1972),GESM,34,9965
3647,EWG-6 (bis 31.12.1972),GESM,35,9615
3648,EWG-6 (bis 31.12.1972),GESM,36,9660
3649,EWG-6 (bis 31.12.1972),GESM,37,9230
3650,EWG-6 (bis 31.12.1972),GESM,38,9090
3651,EWG-6 (bis 31.12.1972),GESM,39,8870
3652,EWG-6 (bis 31.12.1972),GESM,40,8835
3653,EWG-6 (bis 31.12.1972),GESM,41,8705
3654,EWG-6 (bis 31.12.1972),GESM,42,8850
3655,EWG-6 (bis 31.12.1972),GESM,43,8735
3656,EWG-6 (bis 31.12.1972),GESM,44,8665
3657,EWG-6 (bis 31.12.1972),GESM,45,8450
3658,EWG-6 (bis 31.12.1972),GESM,46,8500
3659,EWG-6 (bis 31.12.1972),GESM,47,8665
3660,EWG-6 (bis 31.12.1972),GESM,48,9150
3661,EWG-6 (bis 31.12.1972),GESM,49,9165
3662,EWG-6 (bis 31.12.1972),GESM,50,9595
3663,EWG-6 (bis 31.12.1972),GESM,51,9570
3664,EWG-6 (bis 31.12.1972),GESM,52,9740
3665,EWG-6 (bis 31.12.1972),GESM,53,9925
3666,EWG-6 (bis 31.12.1972),GESM,54,9850
3667,EWG-6 (bis 31.12.1972),GESM,55,9970
3668,EWG-6 (bis 31.12.1972),GESM,56,9820
3669,EWG-6 (bis 31.12.1972),GESM,57,9805
3670,EWG-6 (bis 31.12.1972),GESM,58,9650
3671,EWG-6 (bis 31.12.1972),GESM,59,9300
3672,EWG-6 (bis 31.12.1972),GESM,60,9365
3673,EWG-6 (bis 31.12.1972),GESM,61,8735
3674,EWG-6 (bis 31.12.1972),GESM,62,8640
3675,EWG-6 (bis 31.12.1972),GESM,63,8270
3676,EWG-6 (bis 31.12.1972),GESM,64,8470
3677,EWG-6 (bis 31.12.1972),GESM,65,8010
3678,EWG-6 (bis 31.12.1972),GESM,66,7435
3679,EWG-6 (bis 31.12.1972),GESM,67,7285
3680,EWG-6 (bis 31.12.1972),GESM,68,6925
3681,EWG-6 (bis 31.12.1972),GESM,69,6730
3682,EWG-6 (bis 31.12.1972),GESM,70,6430
3683,EWG-6 (bis 31.12.1972),GESM,71,5870
3684,EWG-6 (bis 31.12.1972),GESM,72,5740
3685,EWG-6 (bis 31.12.1972),GESM,73,5450
3686,EWG-6 (bis 31.12.1972),GESM,74,5365
3687,EWG-6 (bis 31.12.1972),GESM,75,5145
3688,EWG-6 (bis 31.12.1972),GESM,76,4985
3689,EWG-6 (bis 31.12.1972),GESM,77,4695
3690,EWG-6 (bis 31.12.1972),GESM,78,4235
3691,EWG-6 (bis 31.12.1972),GESM,79,2970
3692,EWG-6 (bis 31.12.1972),GESM,80,2750
3693,EWG-6 (bis 31.12.1972),GESM,81,2580
3694,EWG-6 (bis 31.12.1972),GESM,82,2490
3695,EWG-6 (bis 31.12.1972),GESM,83,2280
3696,EWG-6 (bis 31.12.1972),GESM,84,2100
3697,EWG-6 (bis 31.12.1972),GESM,85,9915
3698,EWG-6 (bis 31.12.1972),GESW,0,1135
3699,EWG-6 (bis 31.12.1972),GESW,1,1675
3700,EWG-6 (bis 31.12.1972),GESW,2,1940
3701,EWG-6 (bis 31.12.1972),GESW,3,2055
3702,EWG-6 (bis 31.12.1972),GESW,4,2170
3703,EWG-6 (bis 31.12.1972),GESW,5,2345
3704,EWG-6 (bis 31.12.1972),GESW,6,2260
3705,EWG-6 (bis 31.12.1972),GESW,7,2445
3706,EWG-6 (bis 31.12.1972),GESW,8,2460
3707,EWG-6 (bis 31.12.1972),GESW,9,2355
3708,EWG-6 (bis 31.12.1972),GESW,10,2370
3709,EWG-6 (bis 31.12.1972),GESW,11,2405
3710,EWG-6 (bis 31.12.1972),GESW,12,2290
3711,EWG-6 (bis 31.12.1972),GESW,13,2325
3712,EWG-6 (bis 31.12.1972),GESW,14,2390
3713,EWG-6 (bis 31.12.1972),GESW,15,2385
3714,EWG-6 (bis 31.12.1972),GESW,16,2405
3715,EWG-6 (bis 31.12.1972),GESW,17,2410
3716,EWG-6 (bis 31.12.1972),GESW,18,2455
3717,EWG-6 (bis 31.12.1972),GESW,19,3010
3718,EWG-6 (bis 31.12.1972),GESW,20,3785
3719,EWG-6 (bis 31.12.1972),GESW,21,4360
3720,EWG-6 (bis 31.12.1972),GESW,22,4670
3721,EWG-6 (bis 31.12.1972),GESW,23,5285
3722,EWG-6 (bis 31.12.1972),GESW,24,6065
3723,EWG-6 (bis 31.12.1972),GESW,25,7185
3724,EWG-6 (bis 31.12.1972),GESW,26,7320
3725,EWG-6 (bis 31.12.1972),GESW,27,7855
3726,EWG-6 (bis 31.12.1972),GESW,28,7825
3727,EWG-6 (bis 31.12.1972),GESW,29,8050
3728,EWG-6 (bis 31.12.1972),GESW,30,8090
3729,EWG-6 (bis 31.12.1972),GESW,31,8160
3730,EWG-6 (bis 31.12.1972),GESW,32,8405
3731,EWG-6 (bis 31.12.1972),GESW,33,8200
3732,EWG-6 (bis 31.12.1972),GESW,34,8185
3733,EWG-6 (bis 31.12.1972),GESW,35,8085
3734,EWG-6 (bis 31.12.1972),GESW,36,7745
3735,EWG-6 (bis 31.12.1972),GESW,37,7430
3736,EWG-6 (bis 31.12.1972),GESW,38,6875
3737,EWG-6 (bis 31.12.1972),GESW,39,6765
3738,EWG-6 (bis 31.12.1972),GESW,40,6720
3739,EWG-6 (bis 31.12.1972),GESW,41,6765
3740,EWG-6 (bis 31.12.1972),GESW,42,6720
3741,EWG-6 (bis 31.12.1972),GESW,43,6585
3742,EWG-6 (bis 31.12.1972),GESW,44,6455
3743,EWG-6 (bis 31.12.1972),GESW,45,6415
3744,EWG-6 (bis 31.12.1972),GESW,46,6390
3745,EWG-6 (bis 31.12.1972),GESW,47,6170
3746,EWG-6 (bis 31.12.1972),GESW,48,6365
3747,EWG-6 (bis 31.12.1972),GESW,49,6555
3748,EWG-6 (bis 31.12.1972),GESW,50,6910
3749,EWG-6 (bis 31.12.1972),GESW,51,7035
3750,EWG-6 (bis 31.12.1972),GESW,52,7195
3751,EWG-6 (bis 31.12.1972),GESW,53,7300
3752,EWG-6 (bis 31.12.1972),GESW,54,7320
3753,EWG-6 (bis 31.12.1972),GESW,55,7225
3754,EWG-6 (bis 31.12.1972),GESW,56,7120
3755,EWG-6 (bis 31.12.1972),GESW,57,7090
3756,EWG-6 (bis 31.12.1972),GESW,58,6750
3757,EWG-6 (bis 31.12.1972),GESW,59,6540
3758,EWG-6 (bis 31.12.1972),GESW,60,6530
3759,EWG-6 (bis 31.12.1972),GESW,61,6140
3760,EWG-6 (bis 31.12.1972),GESW,62,5915
3761,EWG-6 (bis 31.12.1972),GESW,63,5870
3762,EWG-6 (bis 31.12.1972),GESW,64,5755
3763,EWG-6 (bis 31.12.1972),GESW,65,5500
3764,EWG-6 (bis 31.12.1972),GESW,66,5345
3765,EWG-6 (bis 31.12.1972),GESW,67,5210
3766,EWG-6 (bis 31.12.1972),GESW,68,4950
3767,EWG-6 (bis 31.12.1972),GESW,69,5010
3768,EWG-6 (bis 31.12.1972),GESW,70,4870
3769,EWG-6 (bis 31.12.1972),GESW,71,4520
3770,EWG-6 (bis 31.12.1972),GESW,72,4540
3771,EWG-6 (bis 31.12.1972),GESW,73,4375
3772,EWG-6 (bis 31.12.1972),GESW,74,4140
3773,EWG-6 (bis 31.12.1972),GESW,75,4085
3774,EWG-6 (bis 31.12.1972),GESW,76,3935
3775,EWG-6 (bis 31.12.1972),GESW,77,3540
3776,EWG-6 (bis 31.12.1972),GESW,78,3360
3777,EWG-6 (bis 31.12.1972),GESW,79,2425
3778,EWG-6 (bis 31.12.1972),GESW,80,2290
3779,EWG-6 (bis 31.12.1972),GESW,81,2065
3780,EWG-6 (bis 31.12.1972),GESW,82,1790
3781,EWG-6 (bis 31.12.1972),GESW,83,1525
3782,EWG-6 (bis 31.12.1972),GESW,84,1390
3783,EWG-6 (bis 31.12.1972),GESW,85,7935
3784,Europa,GESM,0,21910
3785,Europa,GESM,1,31925
3786,Europa,GESM,2,35430
3787,Europa,GESM,3,38820
3788,Europa,GESM,4,39515
3789,Europa,GESM,5,39995
3790,Europa,GESM,6,40860
3791,Europa,GESM,7,42170
3792,Europa,GESM,8,43380
3793,Europa,GESM,9,43745
3794,Europa,GESM,10,44075
3795,Europa,GESM,11,42870
3796,Europa,GESM,12,43055
3797,Europa,GESM,13,41735
3798,Europa,GESM,14,42900
3799,Europa,GESM,15,43215
3800,Europa,GESM,16,43935
3801,Europa,GESM,17,43170
3802,Europa,GESM,18,46445
3803,Europa,GESM,19,47630
3804,Europa,GESM,20,51235
3805,Europa,GESM,21,48800
3806,Europa,GESM,22,51750
3807,Europa,GESM,23,56510
3808,Europa,GESM,24,62365
3809,Europa,GESM,25,73020
3810,Europa,GESM,26,77815
3811,Europa,GESM,27,81975
3812,Europa,GESM,28,83995
3813,Europa,GESM,29,86415
3814,Europa,GESM,30,89165
3815,Europa,GESM,31,91320
3816,Europa,GESM,32,95210
3817,Europa,GESM,33,97130
3818,Europa,GESM,34,99490
3819,Europa,GESM,35,100940
3820,Europa,GESM,36,101845
3821,Europa,GESM,37,99570
3822,Europa,GESM,38,97370
3823,Europa,GESM,39,95500
3824,Europa,GESM,40,94025
3825,Europa,GESM,41,92905
3826,Europa,GESM,42,93045
3827,Europa,GESM,43,93870
3828,Europa,GESM,44,94965
3829,Europa,GESM,45,93815
3830,Europa,GESM,46,92205
3831,Europa,GESM,47,91350
3832,Europa,GESM,48,91370
3833,Europa,GESM,49,90980
3834,Europa,GESM,50,90030
3835,Europa,GESM,51,85935
3836,Europa,GESM,52,84110
3837,Europa,GESM,53,81535
3838,Europa,GESM,54,78450
3839,Europa,GESM,55,76800
3840,Europa,GESM,56,72640
3841,Europa,GESM,57,66710
3842,Europa,GESM,58,64825
3843,Europa,GESM,59,61910
3844,Europa,GESM,60,60120
3845,Europa,GESM,61,55665
3846,Europa,GESM,62,50435
3847,Europa,GESM,63,44730
3848,Europa,GESM,64,43625
3849,Europa,GESM,65,38510
3850,Europa,GESM,66,35035
3851,Europa,GESM,67,32800
3852,Europa,GESM,68,32565
3853,Europa,GESM,69,28845
3854,Europa,GESM,70,24905
3855,Europa,GESM,71,22205
3856,Europa,GESM,72,22070
3857,Europa,GESM,73,21320
3858,Europa,GESM,74,24185
3859,Europa,GESM,75,24480
3860,Europa,GESM,76,24355
3861,Europa,GESM,77,23775
3862,Europa,GESM,78,21330
3863,Europa,GESM,79,17920
3864,Europa,GESM,80,16435
3865,Europa,GESM,81,14715
3866,Europa,GESM,82,14335
3867,Europa,GESM,83,12725
3868,Europa,GESM,84,12195
3869,Europa,GESM,85,52810
3870,Europa,GESW,0,20645
3871,Europa,GESW,1,29970
3872,Europa,GESW,2,33380
3873,Europa,GESW,3,36765
3874,Europa,GESW,4,37450
3875,Europa,GESW,5,38015
3876,Europa,GESW,6,38655
3877,Europa,GESW,7,39755
3878,Europa,GESW,8,41375
3879,Europa,GESW,9,40305
3880,Europa,GESW,10,41465
3881,Europa,GESW,11,40660
3882,Europa,GESW,12,40325
3883,Europa,GESW,13,38925
3884,Europa,GESW,14,39730
3885,Europa,GESW,15,39935
3886,Europa,GESW,16,39450
3887,Europa,GESW,17,36775
3888,Europa,GESW,18,37300
3889,Europa,GESW,19,40235
3890,Europa,GESW,20,45410
3891,Europa,GESW,21,48745
3892,Europa,GESW,22,49585
3893,Europa,GESW,23,53505
3894,Europa,GESW,24,59075
3895,Europa,GESW,25,68560
3896,Europa,GESW,26,72615
3897,Europa,GESW,27,76730
3898,Europa,GESW,28,78145
3899,Europa,GESW,29,80085
3900,Europa,GESW,30,82500
3901,Europa,GESW,31,83320
3902,Europa,GESW,32,85665
3903,Europa,GESW,33,87970
3904,Europa,GESW,34,90500
3905,Europa,GESW,35,91960
3906,Europa,GESW,36,93075
3907,Europa,GESW,37,91695
3908,Europa,GESW,38,90555
3909,Europa,GESW,39,89200
3910,Europa,GESW,40,89340
3911,Europa,GESW,41,89475
3912,Europa,GESW,42,89335
3913,Europa,GESW,43,89830
3914,Europa,GESW,44,90350
3915,Europa,GESW,45,89025
3916,Europa,GESW,46,87190
3917,Europa,GESW,47,86030
3918,Europa,GESW,48,86140
3919,Europa,GESW,49,85205
3920,Europa,GESW,50,85020
3921,Europa,GESW,51,82495
3922,Europa,GESW,52,79995
3923,Europa,GESW,53,76915
3924,Europa,GESW,54,73350
3925,Europa,GESW,55,69290
3926,Europa,GESW,56,65530
3927,Europa,GESW,57,59655
3928,Europa,GESW,58,57685
3929,Europa,GESW,59,55050
3930,Europa,GESW,60,52525
3931,Europa,GESW,61,48220
3932,Europa,GESW,62,45875
3933,Europa,GESW,63,42425
3934,Europa,GESW,64,43000
3935,Europa,GESW,65,38970
3936,Europa,GESW,66,36425
3937,Europa,GESW,67,34125
3938,Europa,GESW,68,35575
3939,Europa,GESW,69,35310
3940,Europa,GESW,70,35355
3941,Europa,GESW,71,33445
3942,Europa,GESW,72,34605
3943,Europa,GESW,73,31820
3944,Europa,GESW,74,34660
3945,Europa,GESW,75,32355
3946,Europa,GESW,76,29535
3947,Europa,GESW,77,27235
3948,Europa,GESW,78,23640
3949,Europa,GESW,79,19630
3950,Europa,GESW,80,17575
3951,Europa,GESW,81,14890
3952,Europa,GESW,82,14000
3953,Europa,GESW,83,12550
3954,Europa,GESW,84,12255
3955,Europa,GESW,85,55785
3956,Gastarbeiterländer,GESM,0,9415
3957,Gastarbeiterländer,GESM,1,12840
3958,Gastarbeiterländer,GESM,2,13785
3959,Gastarbeiterländer,GESM,3,14145
3960,Gastarbeiterländer,GESM,4,13940
3961,Gastarbeiterländer,GESM,5,13815
3962,Gastarbeiterländer,GESM,6,13775
3963,Gastarbeiterländer,GESM,7,13950
3964,Gastarbeiterländer,GESM,8,14095
3965,Gastarbeiterländer,GESM,9,14210
3966,Gastarbeiterländer,GESM,10,14095
3967,Gastarbeiterländer,GESM,11,13955
3968,Gastarbeiterländer,GESM,12,13910
3969,Gastarbeiterländer,GESM,13,13700
3970,Gastarbeiterländer,GESM,14,14350
3971,Gastarbeiterländer,GESM,15,14150
3972,Gastarbeiterländer,GESM,16,14540
3973,Gastarbeiterländer,GESM,17,14085
3974,Gastarbeiterländer,GESM,18,14320
3975,Gastarbeiterländer,GESM,19,15860
3976,Gastarbeiterländer,GESM,20,19590
3977,Gastarbeiterländer,GESM,21,21515
3978,Gastarbeiterländer,GESM,22,23295
3979,Gastarbeiterländer,GESM,23,26020
3980,Gastarbeiterländer,GESM,24,29395
3981,Gastarbeiterländer,GESM,25,39115
3982,Gastarbeiterländer,GESM,26,42290
3983,Gastarbeiterländer,GESM,27,45330
3984,Gastarbeiterländer,GESM,28,45880
3985,Gastarbeiterländer,GESM,29,46300
3986,Gastarbeiterländer,GESM,30,46610
3987,Gastarbeiterländer,GESM,31,46690
3988,Gastarbeiterländer,GESM,32,48330
3989,Gastarbeiterländer,GESM,33,48555
3990,Gastarbeiterländer,GESM,34,48200
3991,Gastarbeiterländer,GESM,35,47820
3992,Gastarbeiterländer,GESM,36,47685
3993,Gastarbeiterländer,GESM,37,45885
3994,Gastarbeiterländer,GESM,38,43700
3995,Gastarbeiterländer,GESM,39,42790
3996,Gastarbeiterländer,GESM,40,42525
3997,Gastarbeiterländer,GESM,41,42530
3998,Gastarbeiterländer,GESM,42,44275
3999,Gastarbeiterländer,GESM,43,46220
4000,Gastarbeiterländer,GESM,44,46950
4001,Gastarbeiterländer,GESM,45,46565
4002,Gastarbeiterländer,GESM,46,46285
4003,Gastarbeiterländer,GESM,47,46225
4004,Gastarbeiterländer,GESM,48,46810
4005,Gastarbeiterländer,GESM,49,47220
4006,Gastarbeiterländer,GESM,50,47330
4007,Gastarbeiterländer,GESM,51,46975
4008,Gastarbeiterländer,GESM,52,46030
4009,Gastarbeiterländer,GESM,53,44620
4010,Gastarbeiterländer,GESM,54,42765
4011,Gastarbeiterländer,GESM,55,42645
4012,Gastarbeiterländer,GESM,56,40425
4013,Gastarbeiterländer,GESM,57,36830
4014,Gastarbeiterländer,GESM,58,39120
4015,Gastarbeiterländer,GESM,59,38310
4016,Gastarbeiterländer,GESM,60,36490
4017,Gastarbeiterländer,GESM,61,32940
4018,Gastarbeiterländer,GESM,62,28625
4019,Gastarbeiterländer,GESM,63,23890
4020,Gastarbeiterländer,GESM,64,23675
4021,Gastarbeiterländer,GESM,65,20370
4022,Gastarbeiterländer,GESM,66,18785
4023,Gastarbeiterländer,GESM,67,17770
4024,Gastarbeiterländer,GESM,68,18885
4025,Gastarbeiterländer,GESM,69,16420
4026,Gastarbeiterländer,GESM,70,13810
4027,Gastarbeiterländer,GESM,71,11750
4028,Gastarbeiterländer,GESM,72,12440
4029,Gastarbeiterländer,GESM,73,12345
4030,Gastarbeiterländer,GESM,74,15615
4031,Gastarbeiterländer,GESM,75,16370
4032,Gastarbeiterländer,GESM,76,16935
4033,Gastarbeiterländer,GESM,77,16810
4034,Gastarbeiterländer,GESM,78,15285
4035,Gastarbeiterländer,GESM,79,13670
4036,Gastarbeiterländer,GESM,80,12320
4037,Gastarbeiterländer,GESM,81,11055
4038,Gastarbeiterländer,GESM,82,10950
4039,Gastarbeiterländer,GESM,83,9335
4040,Gastarbeiterländer,GESM,84,9190
4041,Gastarbeiterländer,GESM,85,38285
4042,Gastarbeiterländer,GESW,0,8860
4043,Gastarbeiterländer,GESW,1,11935
4044,Gastarbeiterländer,GESW,2,12970
4045,Gastarbeiterländer,GESW,3,13165
4046,Gastarbeiterländer,GESW,4,13100
4047,Gastarbeiterländer,GESW,5,13060
4048,Gastarbeiterländer,GESW,6,12780
4049,Gastarbeiterländer,GESW,7,12790
4050,Gastarbeiterländer,GESW,8,13365
4051,Gastarbeiterländer,GESW,9,12975
4052,Gastarbeiterländer,GESW,10,13080
4053,Gastarbeiterländer,GESW,11,13090
4054,Gastarbeiterländer,GESW,12,13065
4055,Gastarbeiterländer,GESW,13,12415
4056,Gastarbeiterländer,GESW,14,13095
4057,Gastarbeiterländer,GESW,15,12830
4058,Gastarbeiterländer,GESW,16,13105
4059,Gastarbeiterländer,GESW,17,12075
4060,Gastarbeiterländer,GESW,18,11790
4061,Gastarbeiterländer,GESW,19,12620
4062,Gastarbeiterländer,GESW,20,15560
4063,Gastarbeiterländer,GESW,21,17140
4064,Gastarbeiterländer,GESW,22,18045
4065,Gastarbeiterländer,GESW,23,20625
4066,Gastarbeiterländer,GESW,24,24280
4067,Gastarbeiterländer,GESW,25,33100
4068,Gastarbeiterländer,GESW,26,36005
4069,Gastarbeiterländer,GESW,27,38670
4070,Gastarbeiterländer,GESW,28,38910
4071,Gastarbeiterländer,GESW,29,39215
4072,Gastarbeiterländer,GESW,30,38680
4073,Gastarbeiterländer,GESW,31,38815
4074,Gastarbeiterländer,GESW,32,39075
4075,Gastarbeiterländer,GESW,33,38990
4076,Gastarbeiterländer,GESW,34,39345
4077,Gastarbeiterländer,GESW,35,38790
4078,Gastarbeiterländer,GESW,36,38715
4079,Gastarbeiterländer,GESW,37,37390
4080,Gastarbeiterländer,GESW,38,36150
4081,Gastarbeiterländer,GESW,39,35880
4082,Gastarbeiterländer,GESW,40,35905
4083,Gastarbeiterländer,GESW,41,36260
4084,Gastarbeiterländer,GESW,42,38040
4085,Gastarbeiterländer,GESW,43,39685
4086,Gastarbeiterländer,GESW,44,39715
4087,Gastarbeiterländer,GESW,45,39100
4088,Gastarbeiterländer,GESW,46,38430
4089,Gastarbeiterländer,GESW,47,38505
4090,Gastarbeiterländer,GESW,48,39440
4091,Gastarbeiterländer,GESW,49,39525
4092,Gastarbeiterländer,GESW,50,40390
4093,Gastarbeiterländer,GESW,51,40600
4094,Gastarbeiterländer,GESW,52,39485
4095,Gastarbeiterländer,GESW,53,38110
4096,Gastarbeiterländer,GESW,54,36520
4097,Gastarbeiterländer,GESW,55,34885
4098,Gastarbeiterländer,GESW,56,32420
4099,Gastarbeiterländer,GESW,57,29005
4100,Gastarbeiterländer,GESW,58,30700
4101,Gastarbeiterländer,GESW,59,29785
4102,Gastarbeiterländer,GESW,60,27690
4103,Gastarbeiterländer,GESW,61,24155
4104,Gastarbeiterländer,GESW,62,22620
4105,Gastarbeiterländer,GESW,63,19965
4106,Gastarbeiterländer,GESW,64,21380
4107,Gastarbeiterländer,GESW,65,18175
4108,Gastarbeiterländer,GESW,66,16785
4109,Gastarbeiterländer,GESW,67,15700
4110,Gastarbeiterländer,GESW,68,17935
4111,Gastarbeiterländer,GESW,69,18770
4112,Gastarbeiterländer,GESW,70,19215
4113,Gastarbeiterländer,GESW,71,18715
4114,Gastarbeiterländer,GESW,72,20290
4115,Gastarbeiterländer,GESW,73,18345
4116,Gastarbeiterländer,GESW,74,21965
4117,Gastarbeiterländer,GESW,75,19920
4118,Gastarbeiterländer,GESW,76,18500
4119,Gastarbeiterländer,GESW,77,16670
4120,Gastarbeiterländer,GESW,78,14370
4121,Gastarbeiterländer,GESW,79,13230
4122,Gastarbeiterländer,GESW,80,11585
4123,Gastarbeiterländer,GESW,81,9840
4124,Gastarbeiterländer,GESW,82,9240
4125,Gastarbeiterländer,GESW,83,7395
4126,Gastarbeiterländer,GESW,84,7800
4127,Gastarbeiterländer,GESW,85,32065
4128,Gebiet der ehemaligen Sowjetunion,GESM,0,5220
4129,Gebiet der ehemaligen Sowjetunion,GESM,1,8075
4130,Gebiet der ehemaligen Sowjetunion,GESM,2,8950
4131,Gebiet der ehemaligen Sowjetunion,GESM,3,10640
4132,Gebiet der ehemaligen Sowjetunion,GESM,4,11350
4133,Gebiet der ehemaligen Sowjetunion,GESM,5,11655
4134,Gebiet der ehemaligen Sowjetunion,GESM,6,12565
4135,Gebiet der ehemaligen Sowjetunion,GESM,7,13645
4136,Gebiet der ehemaligen Sowjetunion,GESM,8,14745
4137,Gebiet der ehemaligen Sowjetunion,GESM,9,15455
4138,Gebiet der ehemaligen Sowjetunion,GESM,10,16665
4139,Gebiet der ehemaligen Sowjetunion,GESM,11,16265
4140,Gebiet der ehemaligen Sowjetunion,GESM,12,16540
4141,Gebiet der ehemaligen Sowjetunion,GESM,13,15985
4142,Gebiet der ehemaligen Sowjetunion,GESM,14,15910
4143,Gebiet der ehemaligen Sowjetunion,GESM,15,16320
4144,Gebiet der ehemaligen Sowjetunion,GESM,16,16770
4145,Gebiet der ehemaligen Sowjetunion,GESM,17,17620
4146,Gebiet der ehemaligen Sowjetunion,GESM,18,20035
4147,Gebiet der ehemaligen Sowjetunion,GESM,19,17325
4148,Gebiet der ehemaligen Sowjetunion,GESM,20,15200
4149,Gebiet der ehemaligen Sowjetunion,GESM,21,9500
4150,Gebiet der ehemaligen Sowjetunion,GESM,22,9530
4151,Gebiet der ehemaligen Sowjetunion,GESM,23,9880
4152,Gebiet der ehemaligen Sowjetunion,GESM,24,10165
4153,Gebiet der ehemaligen Sowjetunion,GESM,25,10450
4154,Gebiet der ehemaligen Sowjetunion,GESM,26,11220
4155,Gebiet der ehemaligen Sowjetunion,GESM,27,11315
4156,Gebiet der ehemaligen Sowjetunion,GESM,28,11510
4157,Gebiet der ehemaligen Sowjetunion,GESM,29,11725
4158,Gebiet der ehemaligen Sowjetunion,GESM,30,11945
4159,Gebiet der ehemaligen Sowjetunion,GESM,31,12105
4160,Gebiet der ehemaligen Sowjetunion,GESM,32,12905
4161,Gebiet der ehemaligen Sowjetunion,GESM,33,13060
4162,Gebiet der ehemaligen Sowjetunion,GESM,34,13935
4163,Gebiet der ehemaligen Sowjetunion,GESM,35,14245
4164,Gebiet der ehemaligen Sowjetunion,GESM,36,14965
4165,Gebiet der ehemaligen Sowjetunion,GESM,37,15380
4166,Gebiet der ehemaligen Sowjetunion,GESM,38,15615
4167,Gebiet der ehemaligen Sowjetunion,GESM,39,15420
4168,Gebiet der ehemaligen Sowjetunion,GESM,40,15235
